0 verbose cli C:\Program Files\nodejs\node.exe C:\Program Files\nodejs\node_modules\npm\bin\npm-cli.js
3579 http fetch GET 200 https://registry.npmjs.org/jest-snapshot/-/jest-snapshot-30.2.0.tgz 25306ms (cache miss)
3580 http fetch GET 200 https://registry.npmjs.org/form-data/-/form-data-4.0.5.tgz 25284ms (cache miss)
3581 http fetch GET 200 https://registry.npmjs.org/d3-dispatch/-/d3-dispatch-3.0.1.tgz 25264ms (cache miss)
3582 http fetch GET 200 https://registry.npmjs.org/nano-spawn/-/nano-spawn-2.0.0.tgz 25338ms (cache miss)
3583 http fetch GET 200 https://registry.npmjs.org/is-weakmap/-/is-weakmap-2.0.2.tgz 25466ms (cache miss)
3584 http fetch GET 200 https://registry.npmjs.org/fontfaceobserver/-/fontfaceobserver-2.3.0.tgz 25471ms (cache miss)
3585 http fetch GET 200 https://registry.npmjs.org/emittery/-/emittery-0.13.1.tgz 25587ms (cache miss)
3586 http fetch GET 200 https://registry.npmjs.org/get-tsconfig/-/get-tsconfig-4.13.6.tgz 25668ms (cache miss)
3587 http fetch GET 200 https://registry.npmjs.org/convert-source-map/-/convert-source-map-2.0.0.tgz 25744ms (cache miss)
3588 http fetch GET 200 https://registry.npmjs.org/is-async-function/-/is-async-function-2.1.1.tgz 25778ms (cache miss)
3589 http fetch GET 200 https://registry.npmjs.org/d3-format/-/d3-format-3.1.2.tgz 25833ms (cache miss)
3590 http fetch GET 200 https://registry.npmjs.org/crypto-random-string/-/crypto-random-string-2.0.0.tgz 25853ms (cache miss)
3591 http fetch GET 200 https://registry.npmjs.org/create-jest/-/create-jest-29.7.0.tgz 25887ms (cache miss)
3592 http fetch GET 200 https://registry.npmjs.org/cross-spawn/-/cross-spawn-7.0.6.tgz 25888ms (cache miss)
3593 http fetch GET 200 https://registry.npmjs.org/is-number-object/-/is-number-object-1.1.1.tgz 25995ms (cache miss)
3594 http fetch GET 200 https://registry.npmjs.org/compressible/-/compressible-2.0.18.tgz 26087ms (cache miss)
3595 http fetch GET 200 https://registry.npmjs.org/is-boolean-object/-/is-boolean-object-1.2.2.tgz 26135ms (cache miss)
3596 http fetch GET 200 https://registry.npmjs.org/combined-stream/-/combined-stream-1.0.8.tgz 26120ms (cache miss)
3597 http fetch GET 200 https://registry.npmjs.org/concat-map/-/concat-map-0.0.1.tgz 26140ms (cache miss)
3598 http fetch GET 200 https://registry.npmjs.org/colorette/-/colorette-2.0.20.tgz 26193ms (cache miss)
3599 http fetch GET 200 https://registry.npmjs.org/color-name/-/color-name-1.1.4.tgz 26204ms (cache miss)
3600 http fetch GET 200 https://registry.npmjs.org/react-test-renderer/-/react-test-renderer-19.2.3.tgz 26290ms (cache miss)
3601 http fetch GET 200 https://registry.npmjs.org/color/-/color-4.2.3.tgz 26213ms (cache miss)
3602 http fetch GET 200 https://registry.npmjs.org/color-convert/-/color-convert-2.0.1.tgz 26238ms (cache miss)
3603 http fetch GET 200 https://registry.npmjs.org/escodegen/-/escodegen-2.1.0.tgz 26255ms (cache miss)
3604 http fetch GET 200 https://registry.npmjs.org/color-string/-/color-string-1.9.1.tgz 26564ms (cache miss)
3605 http fetch GET 200 https://registry.npmjs.org/collect-v8-coverage/-/collect-v8-coverage-1.0.3.tgz 26578ms (cache miss)
3606 http fetch GET 200 https://registry.npmjs.org/client-only/-/client-only-0.0.1.tgz 26589ms (cache miss)
3607 http fetch GET 200 https://registry.npmjs.org/istanbul-lib-instrument/-/istanbul-lib-instrument-6.0.3.tgz 26649ms (cache miss)
3608 http fetch GET 200 https://registry.npmjs.org/cli-truncate/-/cli-truncate-5.1.1.tgz 26662ms (cache miss)
3609 http fetch GET 200 https://registry.npmjs.org/clone/-/clone-1.0.4.tgz 26683ms (cache miss)
3610 http fetch GET 200 https://registry.npmjs.org/cliui/-/cliui-8.0.1.tgz 26688ms (cache miss)
3611 http fetch GET 200 https://registry.npmjs.org/cli-cursor/-/cli-cursor-5.0.0.tgz 26724ms (cache miss)
3612 http fetch GET 200 https://registry.npmjs.org/chownr/-/chownr-3.0.0.tgz 26777ms (cache miss)
3613 http fetch GET 200 https://registry.npmjs.org/callsites/-/callsites-3.1.0.tgz 26943ms (cache miss)
3614 http fetch GET 200 https://registry.npmjs.org/istanbul-lib-source-maps/-/istanbul-lib-source-maps-5.0.6.tgz 26988ms (cache miss)
3615 http fetch GET 200 https://registry.npmjs.org/camelcase/-/camelcase-5.3.1.tgz 26944ms (cache miss)
3616 http fetch GET 200 https://registry.npmjs.org/bser/-/bser-2.1.1.tgz 26994ms (cache miss)
3617 http fetch GET 200 https://registry.npmjs.org/call-bound/-/call-bound-1.0.4.tgz 27016ms (cache miss)
3618 http fetch GET 200 https://registry.npmjs.org/buffer-from/-/buffer-from-1.1.2.tgz 27030ms (cache miss)
3619 http fetch GET 200 https://registry.npmjs.org/bytes/-/bytes-3.1.2.tgz 27035ms (cache miss)
3620 http fetch GET 200 https://registry.npmjs.org/call-bind/-/call-bind-1.0.8.tgz 27049ms (cache miss)
3621 http fetch GET 200 https://registry.npmjs.org/cli-width/-/cli-width-4.1.0.tgz 27061ms (cache miss)
3622 http fetch GET 200 https://registry.npmjs.org/brace-expansion/-/brace-expansion-1.1.12.tgz 27058ms (cache miss)
3623 http fetch GET 200 https://registry.npmjs.org/source-map-js/-/source-map-js-1.2.1.tgz 27169ms (cache miss)
3624 http fetch GET 200 https://registry.npmjs.org/boolbase/-/boolbase-1.0.0.tgz 27074ms (cache miss)
3625 http fetch GET 200 https://registry.npmjs.org/jest-haste-map/-/jest-haste-map-30.2.0.tgz 27125ms (cache miss)
3626 http fetch GET 200 https://registry.npmjs.org/bplist-parser/-/bplist-parser-0.3.2.tgz 27091ms (cache miss)
3627 http fetch GET 200 https://registry.npmjs.org/object.values/-/object.values-1.2.1.tgz 27178ms (cache miss)
3628 http fetch GET 200 https://registry.npmjs.org/char-regex/-/char-regex-1.0.2.tgz 27365ms (cache miss)
3629 http fetch GET 200 https://registry.npmjs.org/balanced-match/-/balanced-match-1.0.2.tgz 28075ms (cache miss)
3630 http fetch GET 200 https://registry.npmjs.org/base64-js/-/base64-js-1.5.1.tgz 28076ms (cache miss)
3631 http fetch GET 200 https://registry.npmjs.org/co/-/co-4.6.0.tgz 28115ms (cache miss)
3632 http fetch GET 200 https://registry.npmjs.org/error-stack-parser/-/error-stack-parser-2.1.4.tgz 28144ms (cache miss)
3633 http fetch GET 200 https://registry.npmjs.org/bs-logger/-/bs-logger-0.2.6.tgz 28132ms (cache miss)
3634 http fetch GET 200 https://registry.npmjs.org/babel-preset-jest/-/babel-preset-jest-30.2.0.tgz 28130ms (cache miss)
3635 http fetch GET 200 https://registry.npmjs.org/babel-preset-current-node-syntax/-/babel-preset-current-node-syntax-1.2.0.tgz 28178ms (cache miss)
3636 http fetch GET 200 https://registry.npmjs.org/babel-plugin-transform-flow-enums/-/babel-plugin-transform-flow-enums-0.0.2.tgz 28233ms (cache miss)
3637 http fetch GET 200 https://registry.npmjs.org/babel-plugin-syntax-hermes-parser/-/babel-plugin-syntax-hermes-parser-0.29.1.tgz 28236ms (cache miss)
3638 http fetch GET 200 https://registry.npmjs.org/babel-plugin-module-resolver/-/babel-plugin-module-resolver-5.0.2.tgz 28238ms (cache miss)
3639 http fetch GET 200 https://registry.npmjs.org/call-me-maybe/-/call-me-maybe-1.0.2.tgz 28243ms (cache miss)
3640 http fetch GET 200 https://registry.npmjs.org/babel-plugin-react-native-web/-/babel-plugin-react-native-web-0.21.2.tgz 28241ms (cache miss)
3641 http fetch GET 200 https://registry.npmjs.org/expect/-/expect-30.2.0.tgz 28265ms (cache miss)
3642 http fetch GET 200 https://registry.npmjs.org/compression/-/compression-1.8.1.tgz 28257ms (cache miss)
3643 http fetch GET 200 https://registry.npmjs.org/babel-plugin-istanbul/-/babel-plugin-istanbul-7.0.1.tgz 28248ms (cache miss)
3644 http fetch GET 200 https://registry.npmjs.org/braces/-/braces-3.0.3.tgz 28310ms (cache miss)
3645 http fetch GET 200 https://registry.npmjs.org/babel-jest/-/babel-jest-30.2.0.tgz 28336ms (cache miss)
3646 http fetch GET 200 https://registry.npmjs.org/babel-plugin-jest-hoist/-/babel-plugin-jest-hoist-30.2.0.tgz 28337ms (cache miss)
3647 http fetch GET 200 https://registry.npmjs.org/headers-polyfill/-/headers-polyfill-4.0.3.tgz 28416ms (cache miss)
3648 http fetch GET 200 https://registry.npmjs.org/async-limiter/-/async-limiter-1.0.1.tgz 28413ms (cache miss)
3649 http fetch GET 200 https://registry.npmjs.org/available-typed-arrays/-/available-typed-arrays-1.0.7.tgz 28456ms (cache miss)
3650 http fetch GET 200 https://registry.npmjs.org/asap/-/asap-2.0.6.tgz 28488ms (cache miss)
3651 http fetch GET 200 https://registry.npmjs.org/badgin/-/badgin-1.2.3.tgz 28519ms (cache miss)
3652 http fetch GET 200 https://registry.npmjs.org/babel-plugin-polyfill-regenerator/-/babel-plugin-polyfill-regenerator-0.6.6.tgz 28518ms (cache miss)
3653 http fetch GET 200 https://registry.npmjs.org/arraybuffer.prototype.slice/-/arraybuffer.prototype.slice-1.0.4.tgz 28530ms (cache miss)
3654 http fetch GET 200 https://registry.npmjs.org/array.prototype.tosorted/-/array.prototype.tosorted-1.1.4.tgz 28530ms (cache miss)
3655 http fetch GET 200 https://registry.npmjs.org/aria-hidden/-/aria-hidden-1.2.6.tgz 28529ms (cache miss)
3656 http fetch GET 200 https://registry.npmjs.org/array.prototype.flat/-/array.prototype.flat-1.3.3.tgz 28533ms (cache miss)
3657 http fetch GET 200 https://registry.npmjs.org/array.prototype.flatmap/-/array.prototype.flatmap-1.3.3.tgz 28535ms (cache miss)
3658 http fetch GET 200 https://registry.npmjs.org/array-includes/-/array-includes-3.1.9.tgz 28540ms (cache miss)
3659 http fetch GET 200 https://registry.npmjs.org/anymatch/-/anymatch-3.1.3.tgz 28539ms (cache miss)
3660 http fetch GET 200 https://registry.npmjs.org/emoji-regex/-/emoji-regex-8.0.0.tgz 28565ms (cache miss)
3661 http fetch GET 200 https://registry.npmjs.org/arg/-/arg-5.0.2.tgz 28547ms (cache miss)
3662 http fetch GET 200 https://registry.npmjs.org/ansi-escapes/-/ansi-escapes-4.3.2.tgz 28546ms (cache miss)
3663 http fetch GET 200 https://registry.npmjs.org/array-buffer-byte-length/-/array-buffer-byte-length-1.0.2.tgz 28550ms (cache miss)
3664 http fetch GET 200 https://registry.npmjs.org/ansi-regex/-/ansi-regex-5.0.1.tgz 28560ms (cache miss)
3665 http fetch GET 200 https://registry.npmjs.org/acorn-jsx/-/acorn-jsx-5.3.2.tgz 28561ms (cache miss)
3666 http fetch GET 200 https://registry.npmjs.org/anser/-/anser-1.4.10.tgz 28562ms (cache miss)
3667 http fetch GET 200 https://registry.npmjs.org/agent-base/-/agent-base-7.1.4.tgz 28584ms (cache miss)
3668 http fetch GET 200 https://registry.npmjs.org/acorn-globals/-/acorn-globals-7.0.1.tgz 28606ms (cache miss)
3669 http fetch GET 200 https://registry.npmjs.org/any-promise/-/any-promise-1.3.0.tgz 28764ms (cache miss)
3670 http fetch GET 200 https://registry.npmjs.org/ajv-draft-04/-/ajv-draft-04-1.0.0.tgz 28763ms (cache miss)
3671 http fetch GET 200 https://registry.npmjs.org/@types/yargs-parser/-/yargs-parser-21.0.3.tgz 28980ms (cache miss)
3672 http fetch GET 200 https://registry.npmjs.org/async-function/-/async-function-1.0.0.tgz 29031ms (cache miss)
3673 http fetch GET 200 https://registry.npmjs.org/@ungap/structured-clone/-/structured-clone-1.3.0.tgz 29041ms (cache miss)
3674 http fetch GET 200 https://registry.npmjs.org/abab/-/abab-2.0.6.tgz 29043ms (cache miss)
3675 http fetch GET 200 https://registry.npmjs.org/@types/tough-cookie/-/tough-cookie-4.0.5.tgz 29269ms (cache miss)
3676 http fetch GET 200 https://registry.npmjs.org/ansi-styles/-/ansi-styles-4.3.0.tgz 29302ms (cache miss)
3677 http fetch GET 200 https://registry.npmjs.org/for-each/-/for-each-0.3.5.tgz 29481ms (cache miss)
3678 http fetch GET 200 https://registry.npmjs.org/cli-spinners/-/cli-spinners-2.9.2.tgz 29555ms (cache miss)
3679 http fetch GET 200 https://registry.npmjs.org/@types/statuses/-/statuses-2.0.6.tgz 29567ms (cache miss)
3680 http fetch GET 200 https://registry.npmjs.org/@types/json5/-/json5-0.0.29.tgz 32574ms (cache miss)
3681 http fetch GET 200 https://registry.npmjs.org/@types/json-schema/-/json-schema-7.0.15.tgz 32574ms (cache miss)
3682 http fetch GET 200 https://registry.npmjs.org/connect/-/connect-3.7.0.tgz 32674ms (cache miss)
3683 http fetch GET 200 https://registry.npmjs.org/@types/jsdom/-/jsdom-21.1.7.tgz 32733ms (cache miss)
3684 http fetch GET 200 https://registry.npmjs.org/@types/istanbul-reports/-/istanbul-reports-3.0.4.tgz 32733ms (cache miss)
3685 http fetch GET 200 https://registry.npmjs.org/@types/graceful-fs/-/graceful-fs-4.1.9.tgz 32747ms (cache miss)
3686 http fetch GET 200 https://registry.npmjs.org/@types/istanbul-lib-report/-/istanbul-lib-report-3.0.3.tgz 33005ms (cache miss)
3687 http fetch GET 200 https://registry.npmjs.org/@types/istanbul-lib-coverage/-/istanbul-lib-coverage-2.0.6.tgz 33028ms (cache miss)
3688 http fetch GET 200 https://registry.npmjs.org/@types/estree/-/estree-1.0.8.tgz 33028ms (cache miss)
3689 http fetch GET 200 https://registry.npmjs.org/accepts/-/accepts-1.3.8.tgz 33040ms (cache miss)
3690 http fetch GET 200 https://registry.npmjs.org/@types/stack-utils/-/stack-utils-2.0.3.tgz 33104ms (cache miss)
3691 http fetch GET 200 https://registry.npmjs.org/@types/hammerjs/-/hammerjs-2.0.46.tgz 33110ms (cache miss)
3692 http fetch GET 200 https://registry.npmjs.org/@types/babel__template/-/babel__template-7.4.4.tgz 33113ms (cache miss)
3693 http fetch GET 200 https://registry.npmjs.org/metro-symbolicate/-/metro-symbolicate-0.83.3.tgz 33242ms (cache miss)
3694 http fetch GET 200 https://registry.npmjs.org/@types/babel__generator/-/babel__generator-7.27.0.tgz 33193ms (cache miss)
3695 http fetch GET 200 https://registry.npmjs.org/@tootallnate/once/-/once-2.0.0.tgz 33195ms (cache miss)
3696 http fetch GET 200 https://registry.npmjs.org/@webgpu/types/-/types-0.1.21.tgz 33407ms (cache miss)
3697 http fetch GET 200 https://registry.npmjs.org/@types/babel__core/-/babel__core-7.20.5.tgz 33402ms (cache miss)
3698 http fetch GET 200 https://registry.npmjs.org/istanbul-lib-report/-/istanbul-lib-report-3.0.1.tgz 33484ms (cache miss)
3699 http fetch GET 200 https://registry.npmjs.org/cookie/-/cookie-1.1.1.tgz 33447ms (cache miss)
3700 http fetch GET 200 https://registry.npmjs.org/ci-info/-/ci-info-3.9.0.tgz 33444ms (cache miss)
3701 http fetch GET 200 https://registry.npmjs.org/@rtsao/scc/-/scc-1.1.0.tgz 33429ms (cache miss)
3702 http fetch GET 200 https://registry.npmjs.org/@testing-library/jest-native/-/jest-native-5.4.3.tgz 33432ms (cache miss)
3703 http fetch GET 200 https://registry.npmjs.org/@sinonjs/commons/-/commons-3.0.1.tgz 33508ms (cache miss)
3704 http fetch GET 200 https://registry.npmjs.org/decimal.js/-/decimal.js-10.6.0.tgz 33595ms (cache miss)
3705 http fetch GET 200 https://registry.npmjs.org/@types/jest/-/jest-30.0.0.tgz 33670ms (cache miss)
3706 http fetch GET 200 https://registry.npmjs.org/esprima/-/esprima-4.0.1.tgz 33849ms (cache miss)
3707 http fetch GET 200 https://registry.npmjs.org/@types/babel__traverse/-/babel__traverse-7.28.0.tgz 33878ms (cache miss)
3708 http fetch GET 200 https://registry.npmjs.org/buffer/-/buffer-5.7.1.tgz 33939ms (cache miss)
3709 http fetch GET 200 https://registry.npmjs.org/jest-worker/-/jest-worker-30.2.0.tgz 34007ms (cache miss)
3710 http fetch GET 200 https://registry.npmjs.org/@types/react-reconciler/-/react-reconciler-0.28.9.tgz 33987ms (cache miss)
3711 http fetch GET 200 https://registry.npmjs.org/synckit/-/synckit-0.11.12.tgz 34149ms (cache miss)
3712 http fetch GET 200 https://registry.npmjs.org/@sinonjs/fake-timers/-/fake-timers-13.0.5.tgz 34198ms (cache miss)
3713 http fetch GET 200 https://registry.npmjs.org/doctrine/-/doctrine-2.1.0.tgz 34226ms (cache miss)
3714 http fetch GET 200 https://registry.npmjs.org/espree/-/espree-10.4.0.tgz 34320ms (cache miss)
3715 http fetch GET 200 https://registry.npmjs.org/pretty-format/-/pretty-format-29.7.0.tgz 34462ms (cache miss)
3716 http fetch GET 200 https://registry.npmjs.org/jest-circus/-/jest-circus-30.2.0.tgz 34447ms (cache miss)
3717 http fetch GET 200 https://registry.npmjs.org/execa/-/execa-5.1.1.tgz 34456ms (cache miss)
3718 http fetch GET 200 https://registry.npmjs.org/define-data-property/-/define-data-property-1.1.4.tgz 34546ms (cache miss)
3719 http fetch GET 200 https://registry.npmjs.org/jest-diff/-/jest-diff-29.7.0.tgz 34915ms (cache miss)
3720 http fetch GET 200 https://registry.npmjs.org/chalk/-/chalk-4.1.2.tgz 34902ms (cache miss)
3721 http fetch GET 200 https://registry.npmjs.org/lan-network/-/lan-network-0.1.7.tgz 35072ms (cache miss)
3722 http fetch GET 200 https://registry.npmjs.org/event-target-shim/-/event-target-shim-5.0.1.tgz 35214ms (cache miss)
3723 warn deprecated abab@2.0.6: Use your platform's native atob() and btoa() methods instead
3724 http fetch GET 200 https://registry.npmjs.org/cjs-module-lexer/-/cjs-module-lexer-2.2.0.tgz 35525ms (cache miss)
3725 http fetch GET 200 https://registry.npmjs.org/commander/-/commander-7.2.0.tgz 35683ms (cache miss)
3726 http fetch GET 200 https://registry.npmjs.org/@react-native/babel-plugin-codegen/-/babel-plugin-codegen-0.81.5.tgz 35748ms (cache miss)
3727 http fetch GET 200 https://registry.npmjs.org/@react-native/normalize-colors/-/normalize-colors-0.81.5.tgz 35749ms (cache miss)
3728 http fetch GET 200 https://registry.npmjs.org/@radix-ui/react-use-effect-event/-/react-use-effect-event-0.0.2.tgz 35748ms (cache miss)
3729 http fetch GET 200 https://registry.npmjs.org/@radix-ui/react-use-controllable-state/-/react-use-controllable-state-1.2.2.tgz 35748ms (cache miss)
3730 http fetch GET 200 https://registry.npmjs.org/@radix-ui/react-use-callback-ref/-/react-use-callback-ref-1.1.1.tgz 35748ms (cache miss)
3731 http fetch GET 200 https://registry.npmjs.org/@radix-ui/react-use-escape-keydown/-/react-use-escape-keydown-1.1.1.tgz 35748ms (cache miss)
3732 http fetch GET 200 https://registry.npmjs.org/@radix-ui/react-id/-/react-id-1.1.1.tgz 35747ms (cache miss)
3733 http fetch GET 200 https://registry.npmjs.org/@radix-ui/react-slot/-/react-slot-1.2.0.tgz 35758ms (cache miss)
3734 http fetch GET 200 https://registry.npmjs.org/@radix-ui/react-direction/-/react-direction-1.1.1.tgz 35757ms (cache miss)
3735 http fetch GET 200 https://registry.npmjs.org/object.assign/-/object.assign-4.1.7.tgz 35851ms (cache miss)
3736 http fetch GET 200 https://registry.npmjs.org/@radix-ui/react-compose-refs/-/react-compose-refs-1.1.2.tgz 35819ms (cache miss)
3737 http fetch GET 200 https://registry.npmjs.org/@radix-ui/react-context/-/react-context-1.1.2.tgz 35820ms (cache miss)
3738 http fetch GET 200 https://registry.npmjs.org/@radix-ui/react-focus-guards/-/react-focus-guards-1.1.3.tgz 35821ms (cache miss)
3739 http fetch GET 200 https://registry.npmjs.org/@open-draft/until/-/until-2.1.0.tgz 35901ms (cache miss)
3740 http fetch GET 200 https://registry.npmjs.org/@radix-ui/primitive/-/primitive-1.1.3.tgz 35902ms (cache miss)
3741 http fetch GET 200 https://registry.npmjs.org/@radix-ui/react-use-layout-effect/-/react-use-layout-effect-1.1.1.tgz 35904ms (cache miss)
3742 http fetch GET 200 https://registry.npmjs.org/@pkgr/core/-/core-0.2.9.tgz 35909ms (cache miss)
3743 http fetch GET 200 https://registry.npmjs.org/@open-draft/deferred-promise/-/deferred-promise-2.2.0.tgz 35944ms (cache miss)
3744 http fetch GET 200 https://registry.npmjs.org/@nolyfill/is-core-module/-/is-core-module-1.0.39.tgz 35946ms (cache miss)
3745 http fetch GET 200 https://registry.npmjs.org/@playwright/test/-/test-1.58.0.tgz 35947ms (cache miss)
3746 http fetch GET 200 https://registry.npmjs.org/@open-draft/logger/-/logger-0.3.0.tgz 35990ms (cache miss)
3747 http fetch GET 200 https://registry.npmjs.org/@types/yargs/-/yargs-17.0.35.tgz 36016ms (cache miss)
3748 http fetch GET 200 https://registry.npmjs.org/@react-native/assets-registry/-/assets-registry-0.81.5.tgz 36010ms (cache miss)
3749 http fetch GET 200 https://registry.npmjs.org/electron-to-chromium/-/electron-to-chromium-1.5.278.tgz 36093ms (cache miss)
3750 http fetch GET 200 https://registry.npmjs.org/@jridgewell/source-map/-/source-map-0.3.11.tgz 36160ms (cache miss)
3751 http fetch GET 200 https://registry.npmjs.org/@jest/types/-/types-30.2.0.tgz 36379ms (cache miss)
3752 http fetch GET 200 https://registry.npmjs.org/@jest/test-sequencer/-/test-sequencer-30.2.0.tgz 36432ms (cache miss)
3753 warn deprecated domexception@4.0.0: Use your platform's native DOMException instead
3754 http fetch GET 200 https://registry.npmjs.org/@jest/test-result/-/test-result-30.2.0.tgz 36505ms (cache miss)
3755 http fetch GET 200 https://registry.npmjs.org/@react-native/js-polyfills/-/js-polyfills-0.81.5.tgz 36511ms (cache miss)
3756 http fetch GET 200 https://registry.npmjs.org/@jest/source-map/-/source-map-30.0.1.tgz 36506ms (cache miss)
3757 http fetch GET 200 https://registry.npmjs.org/@jest/schemas/-/schemas-30.0.5.tgz 36506ms (cache miss)
3758 http fetch GET 200 https://registry.npmjs.org/@jest/snapshot-utils/-/snapshot-utils-30.2.0.tgz 36506ms (cache miss)
3759 http fetch GET 200 https://registry.npmjs.org/@jest/fake-timers/-/fake-timers-30.2.0.tgz 36554ms (cache miss)
3760 http fetch GET 200 https://registry.npmjs.org/@jest/globals/-/globals-30.2.0.tgz 36555ms (cache miss)
3761 http fetch GET 200 https://registry.npmjs.org/big-integer/-/big-integer-1.6.52.tgz 36578ms (cache miss)
3762 http fetch GET 200 https://registry.npmjs.org/@jest/environment-jsdom-abstract/-/environment-jsdom-abstract-30.2.0.tgz 36639ms (cache miss)
3763 http fetch GET 200 https://registry.npmjs.org/@jest/expect-utils/-/expect-utils-30.2.0.tgz 36639ms (cache miss)
3764 http fetch GET 200 https://registry.npmjs.org/@jest/get-type/-/get-type-30.1.0.tgz 36664ms (cache miss)
3765 http fetch GET 200 https://registry.npmjs.org/argparse/-/argparse-2.0.1.tgz 36685ms (cache miss)
3766 http fetch GET 200 https://registry.npmjs.org/@jest/pattern/-/pattern-30.0.1.tgz 36668ms (cache miss)
3767 http fetch GET 200 https://registry.npmjs.org/dotenv/-/dotenv-17.2.3.tgz 36707ms (cache miss)
3768 http fetch GET 200 https://registry.npmjs.org/psl/-/psl-1.15.0.tgz 36780ms (cache miss)
3769 http fetch GET 200 https://registry.npmjs.org/plist/-/plist-3.1.0.tgz 36803ms (cache miss)
3770 http fetch GET 200 https://registry.npmjs.org/@jest/expect/-/expect-30.2.0.tgz 36697ms (cache miss)
3771 http fetch GET 200 https://registry.npmjs.org/@jest/environment/-/environment-30.2.0.tgz 36704ms (cache miss)
3772 http fetch GET 200 https://registry.npmjs.org/@jest/diff-sequences/-/diff-sequences-30.0.1.tgz 36711ms (cache miss)
3773 http fetch GET 200 https://registry.npmjs.org/@jest/create-cache-key-function/-/create-cache-key-function-29.7.0.tgz 36722ms (cache miss)
3774 http fetch GET 200 https://registry.npmjs.org/@istanbuljs/load-nyc-config/-/load-nyc-config-1.1.0.tgz 36775ms (cache miss)
3775 http fetch GET 200 https://registry.npmjs.org/@istanbuljs/schema/-/schema-0.1.3.tgz 36790ms (cache miss)
3776 http fetch GET 200 https://registry.npmjs.org/@isaacs/ttlcache/-/ttlcache-1.4.1.tgz 36796ms (cache miss)
3777 http fetch GET 200 https://registry.npmjs.org/acorn-walk/-/acorn-walk-8.3.4.tgz 36815ms (cache miss)
3778 http fetch GET 200 https://registry.npmjs.org/@jest/console/-/console-30.2.0.tgz 36818ms (cache miss)
3779 http fetch GET 200 https://registry.npmjs.org/@isaacs/cliui/-/cliui-8.0.2.tgz 36853ms (cache miss)
3780 http fetch GET 200 https://registry.npmjs.org/better-opn/-/better-opn-3.0.2.tgz 36927ms (cache miss)
3781 http fetch GET 200 https://registry.npmjs.org/@inquirer/type/-/type-3.0.10.tgz 36905ms (cache miss)
3782 http fetch GET 200 https://registry.npmjs.org/@inquirer/figures/-/figures-1.0.15.tgz 36906ms (cache miss)
3783 http fetch GET 200 https://registry.npmjs.org/@inquirer/confirm/-/confirm-5.1.21.tgz 36931ms (cache miss)
3784 http fetch GET 200 https://registry.npmjs.org/browserslist/-/browserslist-4.28.1.tgz 36960ms (cache miss)
3785 http fetch GET 200 https://registry.npmjs.org/@isaacs/brace-expansion/-/brace-expansion-5.0.0.tgz 36989ms (cache miss)
3786 http fetch GET 200 https://registry.npmjs.org/@ide/backoff/-/backoff-1.0.0.tgz 36989ms (cache miss)
3787 http fetch GET 200 https://registry.npmjs.org/@inquirer/ansi/-/ansi-1.0.2.tgz 37010ms (cache miss)
3788 http fetch GET 200 https://registry.npmjs.org/@isaacs/balanced-match/-/balanced-match-4.0.1.tgz 37012ms (cache miss)
3789 http fetch GET 200 https://registry.npmjs.org/@humanfs/node/-/node-0.16.7.tgz 37033ms (cache miss)
3790 http fetch GET 200 https://registry.npmjs.org/@humanwhocodes/module-importer/-/module-importer-1.0.1.tgz 37049ms (cache miss)
3791 http fetch GET 200 https://registry.npmjs.org/@expo/spawn-async/-/spawn-async-1.7.2.tgz 37070ms (cache miss)
3792 http fetch GET 200 https://registry.npmjs.org/assert/-/assert-2.1.0.tgz 37104ms (cache miss)
3793 http fetch GET 200 https://registry.npmjs.org/@humanfs/core/-/core-0.19.1.tgz 37127ms (cache miss)
3794 http fetch GET 200 https://registry.npmjs.org/@expo/sdk-runtime-versions/-/sdk-runtime-versions-1.0.0.tgz 37162ms (cache miss)
3795 http fetch GET 200 https://registry.npmjs.org/minipass/-/minipass-7.1.2.tgz 37261ms (cache miss)
3796 http fetch GET 200 https://registry.npmjs.org/@expo/plist/-/plist-0.4.8.tgz 37169ms (cache miss)
3797 http fetch GET 200 https://registry.npmjs.org/@urql/exchange-retry/-/exchange-retry-1.3.2.tgz 37215ms (cache miss)
3798 http fetch GET 200 https://registry.npmjs.org/d3-drag/-/d3-drag-3.0.0.tgz 37244ms (cache miss)
3799 http fetch GET 200 https://registry.npmjs.org/d3-color/-/d3-color-3.1.0.tgz 37311ms (cache miss)
3800 http fetch GET 200 https://registry.npmjs.org/d3-zoom/-/d3-zoom-3.0.0.tgz 37354ms (cache miss)
3801 http fetch GET 200 https://registry.npmjs.org/@typescript-eslint/parser/-/parser-8.55.0.tgz 37335ms (cache miss)
3802 http fetch GET 200 https://registry.npmjs.org/metro-transform-plugins/-/metro-transform-plugins-0.83.3.tgz 37454ms (cache miss)
3803 http fetch GET 200 https://registry.npmjs.org/baseline-browser-mapping/-/baseline-browser-mapping-2.9.18.tgz 37396ms (cache miss)
3804 http fetch GET 200 https://registry.npmjs.org/babel-plugin-polyfill-corejs2/-/babel-plugin-polyfill-corejs2-0.4.15.tgz 37404ms (cache miss)
3805 http fetch GET 200 https://registry.npmjs.org/@expo/config-types/-/config-types-54.0.10.tgz 37391ms (cache miss)
3806 http fetch GET 200 https://registry.npmjs.org/human-signals/-/human-signals-2.1.0.tgz 37613ms (cache miss)
